Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,600,3,T:System.Windows.Forms.MouseButtons,,,,,"if(e.Button == System.Windows.Forms.MouseButtons.Left)  			{  				if(SelectionStart > (startCmd + sPriProm.Length))  				{  					curCursor = SelectionStart;  					for(int i=1; i<alLinePos.Count; i++)  					{  						if(curCursor >= (int)alLinePos[i] && curCursor < ((int)alLinePos[i] + sSecProm.Length))  						{  							curCursor += sSecProm.Length;  							SelectionStart = curCursor;  							break;  						}  					}  					SelectionLength = 0;  				}  				if(iDebug>1)  					DebugMgs(string.Format(""cc={0}"", curCursor));  			}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,600,3,T:System.Windows.Forms.MouseButtons,,,,,"if(e.Button == System.Windows.Forms.MouseButtons.Left)  			{  				if(SelectionStart > (startCmd + sPriProm.Length))  				{  					curCursor = SelectionStart;  					for(int i=1; i<alLinePos.Count; i++)  					{  						if(curCursor >= (int)alLinePos[i] && curCursor < ((int)alLinePos[i] + sSecProm.Length))  						{  							curCursor += sSecProm.Length;  							SelectionStart = curCursor;  							break;  						}  					}  					SelectionLength = 0;  				}  				if(iDebug>1)  					DebugMgs(string.Format(""cc={0}"", curCursor));  			}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,600,3,F:System.Windows.Forms.MouseButtons.Left,,,,,"if(e.Button == System.Windows.Forms.MouseButtons.Left)  			{  				if(SelectionStart > (startCmd + sPriProm.Length))  				{  					curCursor = SelectionStart;  					for(int i=1; i<alLinePos.Count; i++)  					{  						if(curCursor >= (int)alLinePos[i] && curCursor < ((int)alLinePos[i] + sSecProm.Length))  						{  							curCursor += sSecProm.Length;  							SelectionStart = curCursor;  							break;  						}  					}  					SelectionLength = 0;  				}  				if(iDebug>1)  					DebugMgs(string.Format(""cc={0}"", curCursor));  			}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,600,3,T:System.Windows.Forms.MouseButtons,,,,,"if(e.Button == System.Windows.Forms.MouseButtons.Left)  			{  				if(SelectionStart > (startCmd + sPriProm.Length))  				{  					curCursor = SelectionStart;  					for(int i=1; i<alLinePos.Count; i++)  					{  						if(curCursor >= (int)alLinePos[i] && curCursor < ((int)alLinePos[i] + sSecProm.Length))  						{  							curCursor += sSecProm.Length;  							SelectionStart = curCursor;  							break;  						}  					}  					SelectionLength = 0;  				}  				if(iDebug>1)  					DebugMgs(string.Format(""cc={0}"", curCursor));  			}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,600,3,P:System.Windows.Forms.MouseEventArgs.Button,,,,,"if(e.Button == System.Windows.Forms.MouseButtons.Left)  			{  				if(SelectionStart > (startCmd + sPriProm.Length))  				{  					curCursor = SelectionStart;  					for(int i=1; i<alLinePos.Count; i++)  					{  						if(curCursor >= (int)alLinePos[i] && curCursor < ((int)alLinePos[i] + sSecProm.Length))  						{  							curCursor += sSecProm.Length;  							SelectionStart = curCursor;  							break;  						}  					}  					SelectionLength = 0;  				}  				if(iDebug>1)  					DebugMgs(string.Format(""cc={0}"", curCursor));  			}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,599,3,M:System.Windows.Forms.TextBox.OnMouseDown(System.Windows.Forms.MouseEventArgs),,,,,base.OnMouseDown (e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,589,4,P:System.Windows.Forms.TextBox.Text,,,,,return base.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,577,3,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,SelectionLength = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,576,3,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,SelectionStart = curCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,575,3,P:System.Windows.Forms.TextBox.Text,,,,,curCursor = base.Text.Length;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,574,3,P:System.Windows.Forms.TextBox.Text,,,,,base.Text += str;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,565,3,P:System.Windows.Forms.TextBox.Text,,,,,"if(Regex.IsMatch(base.Text, exp, RegexOptions.Multiline))  				return true;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,557,3,P:System.Windows.Forms.TextBox.Text,,,,,"return base.Text.IndexOf(System.Environment.NewLine, (int)alLinePos[line]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,556,4,P:System.Windows.Forms.TextBox.Text,,,,,return base.Text.Length;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,532,3,P:System.Windows.Forms.TextBox.Text,,,,,curCursor = base.Text.Length;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,531,3,P:System.Windows.Forms.TextBox.Text,,,,,base.Text += sParamName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,529,4,P:System.Windows.Forms.TextBox.Text,,,,,base.Text += System.Environment.NewLine;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,527,8,P:System.Windows.Forms.TextBox.Text,,,,,if(base.Text.Length > 0)  			{  				base.Text += System.Environment.NewLine;  			}
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,525,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, startCmd);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,525,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, startCmd);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,518,3,M:System.Windows.Forms.TextBoxBase.ScrollToCaret,,,,,ScrollToCaret();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,513,3,P:System.Windows.Forms.TextBox.Text,,,,,curCursor = base.Text.Length;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,512,4,P:System.Windows.Forms.TextBox.Text,,,,,base.Text += System.Environment.NewLine;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,511,3,P:System.Windows.Forms.TextBox.Text,,,,,if(base.Text.Length > 0)  				base.Text += System.Environment.NewLine;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,470,2,T:System.Windows.Forms.KeyEventArgs,,,,,protected void HandleArrowLeftRight(System.Windows.Forms.KeyEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,506,3,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,SelectionLength = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,505,3,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,SelectionStart = curCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,483,3,P:System.Windows.Forms.KeyEventArgs.KeyValue,,,,,if(e.KeyValue == (int)KeyCodes.LEFT_ARROW)  			{  				if(curCursor <= ((int)alLinePos[line] + sSecProm.Length))  				{  					curCursor -= (sSecProm.Length + System.Environment.NewLine.Length);  				}  				else  				{  					curCursor --;				  				}  			}  			else  			{  				if(curCursor >= GetEndOfLine(line))  				{  					curCursor += (System.Environment.NewLine.Length + sSecProm.Length);  				}  				else  				{  					curCursor++;  				}  			}
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,480,4,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,SelectionLength = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,479,4,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,SelectionStart = curCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,477,3,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,if(curCursor != SelectionStart)  			{  				SelectionStart = curCursor;  				SelectionLength = 0;  			}
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,475,3,P:System.Windows.Forms.KeyEventArgs.KeyValue,,,,,if(curCursor >= base.Text.Length && e.KeyValue == (int)KeyCodes.RIGHT_ARROW)  				return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,475,3,P:System.Windows.Forms.TextBox.Text,,,,,if(curCursor >= base.Text.Length && e.KeyValue == (int)KeyCodes.RIGHT_ARROW)  				return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,473,3,P:System.Windows.Forms.KeyEventArgs.KeyValue,,,,,if(curCursor <= (startCmd + sPriProm.Length) && e.KeyValue == (int)KeyCodes.LEFT_ARROW)  				return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,472,3,P:System.Windows.Forms.KeyEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,446,2,T:System.Windows.Forms.KeyEventArgs,,,,,protected void HandleArrowUpDown(System.Windows.Forms.KeyEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,467,3,M:System.Windows.Forms.TextBoxBase.ScrollToCaret,,,,,base.ScrollToCaret();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,459,3,P:System.Windows.Forms.KeyEventArgs.KeyValue,,,,,if(e.KeyValue == (int)KeyCodes.UP_ARROW)  			{  				InsertString(history.getPrev());  			}  			else  			{  				InsertString(history.getNext());  			}
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,457,4,P:System.Windows.Forms.TextBox.Text,,,,,"RemoveSelection(startCmd + sPriProm.Length, base.Text.Length - startCmd - sPriProm.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,456,4,P:System.Windows.Forms.TextBox.Text,,,,,"history.AddTemp(GetSelection(startCmd + sPriProm.Length, base.Text.Length - startCmd - sPriProm.Length));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,452,4,P:System.Windows.Forms.TextBox.Text,,,,,"RemoveSelection(startCmd + sPriProm.Length, base.Text.Length - startCmd - sPriProm.Length);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,448,3,P:System.Windows.Forms.KeyEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,413,2,T:System.Windows.Forms.KeyEventArgs,,,,,protected void HandleTab(KeyEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,436,24,T:System.Windows.Forms.DialogResult,,,,,"if (cs.ShowDialog() == DialogResult.OK)                          {                              InsertString(cs.SelectedItem.Substring(cmd.Length, cs.SelectedItem.Length - cmd.Length));                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,436,24,T:System.Windows.Forms.DialogResult,,,,,"if (cs.ShowDialog() == DialogResult.OK)                          {                              InsertString(cs.SelectedItem.Substring(cmd.Length, cs.SelectedItem.Length - cmd.Length));                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,436,24,F:System.Windows.Forms.DialogResult.OK,,,,,"if (cs.ShowDialog() == DialogResult.OK)                          {                              InsertString(cs.SelectedItem.Substring(cmd.Length, cs.SelectedItem.Length - cmd.Length));                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,436,24,T:System.Windows.Forms.DialogResult,,,,,"if (cs.ShowDialog() == DialogResult.OK)                          {                              InsertString(cs.SelectedItem.Substring(cmd.Length, cs.SelectedItem.Length - cmd.Length));                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,436,24,M:System.Windows.Forms.Form.ShowDialog,,,,,"if (cs.ShowDialog() == DialogResult.OK)                          {                              InsertString(cs.SelectedItem.Substring(cmd.Length, cs.SelectedItem.Length - cmd.Length));                          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,415,3,P:System.Windows.Forms.KeyEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,382,2,T:System.Windows.Forms.KeyEventArgs,,,,,protected void HandleBackspace(System.Windows.Forms.KeyEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,410,3,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,SelectionLength = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,409,3,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,SelectionStart = curCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,406,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, curCursor - 1) + base.Text.Substring(curCursor, base.Text.Length - curCursor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,406,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, curCursor - 1) + base.Text.Substring(curCursor, base.Text.Length - curCursor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,406,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, curCursor - 1) + base.Text.Substring(curCursor, base.Text.Length - curCursor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,406,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, curCursor - 1) + base.Text.Substring(curCursor, base.Text.Length - curCursor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,395,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, curCursor - sSecProm.Length - System.Environment.NewLine.Length) + base.Text.Substring(curCursor, base.Text.Length - curCursor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,395,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, curCursor - sSecProm.Length - System.Environment.NewLine.Length) + base.Text.Substring(curCursor, base.Text.Length - curCursor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,395,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, curCursor - sSecProm.Length - System.Environment.NewLine.Length) + base.Text.Substring(curCursor, base.Text.Length - curCursor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,395,4,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, curCursor - sSecProm.Length - System.Environment.NewLine.Length) + base.Text.Substring(curCursor, base.Text.Length - curCursor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,390,4,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,SelectionLength = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,389,4,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,SelectionStart = curCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,387,3,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,if(curCursor != SelectionStart)  			{  				SelectionStart = curCursor;  				SelectionLength = 0;  			}
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,384,3,P:System.Windows.Forms.KeyEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,368,3,P:System.Windows.Forms.TextBox.Text,,,,,"return GetSelection(startCmd + sPriProm.Length, base.Text.Length - (startCmd + sPriProm.Length));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,340,2,T:System.Windows.Forms.KeyEventArgs,,,,,protected void HandleEnter(System.Windows.Forms.KeyEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,342,3,P:System.Windows.Forms.KeyEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,334,3,P:System.Windows.Forms.TextBox.Text,,,,,"cmd += base.Text.Substring(subBegin, begin + len - subBegin);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,331,4,P:System.Windows.Forms.TextBox.Text,,,,,"cmd += base.Text.Substring(subBegin, lbPos - subBegin);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,319,3,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,SelectionLength = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,318,3,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,SelectionStart = curCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,303,3,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, begin) + base.Text.Substring(begin + len, base.Text.Length - (begin + len));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,303,3,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, begin) + base.Text.Substring(begin + len, base.Text.Length - (begin + len));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,303,3,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, begin) + base.Text.Substring(begin + len, base.Text.Length - (begin + len));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,303,3,P:System.Windows.Forms.TextBox.Text,,,,,"base.Text = base.Text.Substring(0, begin) + base.Text.Substring(begin + len, base.Text.Length - (begin + len));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,299,4,P:System.Windows.Forms.TextBox.Text,,,,,len = base.Text.Length - begin;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,298,3,P:System.Windows.Forms.TextBox.Text,,,,,if(begin + len > base.Text.Length)  				len = base.Text.Length - begin;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,296,3,P:System.Windows.Forms.TextBox.Text,,,,,if(begin > base.Text.Length)  				return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,273,2,T:System.Windows.Forms.KeyPressEventArgs,,,,,protected void HandleCut(System.Windows.Forms.KeyPressEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,283,4,T:System.Windows.Forms.Clipboard,,,,,"Clipboard.SetDataObject(selText,true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,283,4,"M:System.Windows.Forms.Clipboard.SetDataObject(System.Object,System.Boolean)",,,,,"Clipboard.SetDataObject(selText,true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,282,4,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,"string selText = GetRemoveSelection(SelectionStart, SelectionLength);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,282,4,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,"string selText = GetRemoveSelection(SelectionStart, SelectionLength);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,278,4,P:System.Windows.Forms.TextBoxBase.SelectedText,,,,,"Clipboard.SetDataObject(base.SelectedText,true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,278,4,T:System.Windows.Forms.Clipboard,,,,,"Clipboard.SetDataObject(base.SelectedText,true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,278,4,"M:System.Windows.Forms.Clipboard.SetDataObject(System.Object,System.Boolean)",,,,,"Clipboard.SetDataObject(base.SelectedText,true);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,276,3,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,"if(SelectionStart < (startCmd + sPriProm.Length))  			{  				Clipboard.SetDataObject(base.SelectedText,true);  			}  			else  			{  				string selText = GetRemoveSelection(SelectionStart, SelectionLength);  				Clipboard.SetDataObject(selText,true);  			}"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,275,3,P:System.Windows.Forms.KeyPressEventArgs.Handled,,,,,e.Handled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,236,2,T:System.Windows.Forms.KeyPressEventArgs,,,,,protected void HandlePaste(System.Windows.Forms.KeyPressEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,269,3,M:System.Windows.Forms.TextBoxBase.ScrollToCaret,,,,,ScrollToCaret();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,264,20,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,"RemoveSelection(SelectionStart, SelectionLength);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,264,20,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,"RemoveSelection(SelectionStart, SelectionLength);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,260,28,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,SelectionLength = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,259,28,P:System.Windows.Forms.TextBoxBase.SelectionStart,,,,,SelectionStart = curCursor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SqlStudio\SqlStudio.csproj,File,SqlStudio\UnixShell.cs,255,28,P:System.Windows.Forms.TextBoxBase.SelectionLength,,,,,SelectionLength = SelectionLength - diff;
